,Algorithm,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
323,PLSRegression,NAKH900101,0.6033190147242967,4.600770251373133,21.167086905919998,1.3349159339348577,3.694692715307872,0.42822929080817773
3357,KNeighborsRegressor,VASM830103,0.6032253664732419,4.387096861014642,19.24661886792453,1.208926540786165,3.680377358490566,0.3504559338894827
207,PLSRegression,ISOY800108,0.6031890327407967,3.6086789467094884,13.022563740424303,1.4365851899971174,2.8496067733842128,0.5066111109055221
138,PLSRegression,FAUJ880108,0.6031866833425318,4.047407588686153,16.38150818895426,1.4833442234120469,3.2582757091822514,0.5534216329682069
3382,KNeighborsRegressor,YANJ020101,0.6031685104022286,4.532990183091068,20.548,1.3024707326179956,3.533584905660377,0.44591746876109883
3288,KNeighborsRegressor,RADA880102,0.6031532347164223,4.247885156390976,18.04452830188679,1.2967172998886851,3.4996226415094345,0.4614745099915093
2660,SVR,PRAM900104,0.6031236237926662,4.58057913199881,20.98170518450297,1.4233126997485772,3.514931439694038,0.49704154939034817
55,PLSRegression,CASG920101,0.6029780835012106,3.6831954454827756,13.565928689625062,1.4745065651724532,2.931916818766182,0.5313430069400594
173,PLSRegression,GEIM800111,0.6028695018393064,3.7536186940578657,14.089653300380677,1.401798713193877,2.982414018437124,0.48366436044744787
3120,KNeighborsRegressor,MAXF760106,0.602699783255155,4.052916955608221,16.426135849056607,1.4723068176521539,3.1732075471698113,0.5446307804965835
3016,KNeighborsRegressor,GRAR740102,0.6026428259223476,5.521142895082914,30.483018867924535,1.0639073465575628,4.434716981132076,0.10155330964123421
290,PLSRegression,MAXF760106,0.602586720602975,3.5524835018458782,12.620139030887154,1.6244876113556994,2.9147722171042165,0.6222307111572617
144,PLSRegression,FINA770101,0.6024911889814388,3.886243958954587,15.102892108511023,1.5643665535432394,3.379980554310532,0.583609275641698
58,PLSRegression,CEDJ970103,0.6021285977752173,5.078842971372572,25.794645927860568,1.161993065850907,3.9318105721837253,0.2598597117462367
2909,KNeighborsRegressor,CHOP780202,0.6019315224309608,5.73054905334822,32.83919245283018,1.0803768554910032,4.816981132075471,0.21131934285322107
335,PLSRegression,NAKH900113,0.6018671499848887,3.3121663775611556,10.970446112646588,1.7253496814170877,2.711974391338543,0.6635260277125639
451,PLSRegression,RACS820109,0.6017770084362282,3.3764663165665767,11.400524786908667,1.790720945055477,2.9253699200310317,0.6951415576491672
245,PLSRegression,KARS160118,0.6016509699848226,4.414111802500712,19.484383004976088,1.282923747430669,3.622501380076367,0.41335760818872425
423,PLSRegression,QIAN880123,0.6016349647431406,3.994625282884426,15.957031150659482,1.4341508227044195,3.221257124049173,0.5160793080528457
405,PLSRegression,QIAN880105,0.601515643800671,3.8401179752778396,14.746506064051973,1.5260397891907531,3.0836470428017257,0.5623550632960317
14,PLSRegression,AURR980111,0.6015025742311562,3.1176520988605123,9.719754609529357,1.7015982047421205,2.5538512536337157,0.6490564291110217
185,PLSRegression,GRAR740101,0.6014459571496207,4.544819188324613,20.655381454563592,1.2670821256765497,3.661551558573624,0.37357271530790714
3134,KNeighborsRegressor,MIYS990104,0.60137811701492,5.222982593290094,27.279547169811316,1.0517224494195583,4.224905660377359,0.18042050581524005
3004,KNeighborsRegressor,GEOR030101,0.6013521284631691,4.457993456744566,19.87370566037736,1.2967423820916433,3.662641509433962,0.43453748071144327
3090,KNeighborsRegressor,KUHL950101,0.6012362080339705,4.750774316232418,22.569856603773594,1.248186249654976,3.735094339622642,0.36078992380527797
2865,KNeighborsRegressor,BASU050102,0.6011350616523632,4.266047616254529,18.199162264150946,1.3400359029892055,3.6999999999999993,0.4433087892573646
3143,KNeighborsRegressor,NADH010101,0.6010812058974015,4.227295848255626,17.87003018867926,1.2205536996241673,3.2788679245283023,0.3255256074829532
3324,KNeighborsRegressor,ROBB760113,0.6008957878576724,4.499841506642836,20.24857358490567,1.2830781430935876,3.4415094339622643,0.4403684632741671
3242,KNeighborsRegressor,QIAN880112,0.6007267766370575,4.024269768518423,16.194747169811325,1.4034784096144906,3.3916981132075477,0.5629706838553163
2467,SVR,ISOY800104,0.6007046763478452,4.029631693953883,16.237931588917643,1.3542056159801594,3.1338699485413737,0.4473886429405316
420,PLSRegression,QIAN880120,0.6006461140460055,3.912333711114721,15.306355067124686,1.3733860471713843,3.1792203118073243,0.46773927894452527
520,PLSRegression,TANS770108,0.6006009589374297,3.957934493970521,15.665245458561687,1.4193449646605627,3.243657326343055,0.4941691527644463
465,PLSRegression,RICJ880101,0.6005628252396189,4.43004610924273,19.62530853001665,1.3341931271049092,3.376538809836378,0.458549337597575
3104,KNeighborsRegressor,LEVM780101,0.6005523571031606,4.7533376555768205,22.594218867924546,1.1907215287164896,3.89811320754717,0.29137555863238784
118,PLSRegression,DIGM050101,0.6004606305688387,3.7041381960361,13.720639775333574,1.5606164836387406,3.1178292289588208,0.5816494205554008
439,PLSRegression,QIAN880139,0.6004420740918013,3.81706461747003,14.569982293941628,1.4062896118332748,3.1234167511209656,0.4857040098036658
438,PLSRegression,QIAN880138,0.6002845174185681,3.2835039004581033,10.781397864323576,1.6836952069199502,2.838965748591631,0.6503140043020263
202,PLSRegression,ISOY800103,0.60023051612177,4.202266030607985,17.659039792001796,1.415260379171548,3.5533451206053615,0.49141713778332163
2869,KNeighborsRegressor,BEGF750103,0.6001959666898589,4.819267148546198,23.225335849056606,1.2290508675091218,3.986792452830189,0.3634724468522348
3046,KNeighborsRegressor,JOND920101,0.600161153872782,5.833114964466177,34.02523018867925,0.9687238875020218,4.590566037735849,-0.009137113475164549
368,PLSRegression,PALJ810109,0.6001361093133621,3.9400213232263286,15.52376802747815,1.3690201812879523,3.166888313839414,0.4578679218734798
356,PLSRegression,OOBM850102,0.6001227061929613,4.484344261890731,20.109343459152328,1.3873908925407583,3.5186510499840695,0.47793766381547953
8,PLSRegression,AURR980105,0.6001081120961301,3.9495237262192835,15.598737663969052,1.359843082419838,3.3134913527476257,0.45389585254037257
3350,KNeighborsRegressor,TANS770108,0.5997987349239889,4.751843336468451,22.580015094339622,1.1569642670987041,3.8347169811320745,0.2531037046000658
396,PLSRegression,PRAM900104,0.5997649187432417,3.191868130409027,10.188022161920818,1.6387634673844529,2.68949350888694,0.6271091259630994
3391,KNeighborsRegressor,ZIMJ680101,0.5997504662614872,4.907109205501442,24.07972075471699,1.385133769068314,3.904528301886793,0.4895602376027608
3334,KNeighborsRegressor,SNEP660101,0.5996171431898477,4.130923419997858,17.0645283018868,1.3041666990821312,3.3011320754716995,0.4669352677572427
2832,KNeighborsRegressor,ARGP820102,0.5996015305678358,4.701627177181061,22.10529811320755,1.153279970607293,3.907924528301887,0.29265325152974475
309,PLSRegression,MUNV940102,0.5995601825357961,4.659958513397265,21.715213346583646,1.3854668325186943,3.8629183765617663,0.46901749066814746
3305,KNeighborsRegressor,RICJ880111,0.5995388629175571,4.6674052425425,21.784671698113215,1.1179181245241425,3.8539622641509443,0.27550906911978545
112,PLSRegression,CRAJ730103,0.5994918793033405,4.158296951258232,17.291433534843506,1.5021964081731352,3.450971131245304,0.5489879109029092
2749,SVR,ROBB760104,0.5994857589660925,4.220716767436517,17.814450030919765,1.3105770418654408,3.3945590749693113,0.45410575823578014
471,PLSRegression,RICJ880107,0.599455905855824,4.233319977081183,17.920998028354624,1.429724981816416,3.3713013207861446,0.5187877703163686
3009,KNeighborsRegressor,GEOR030106,0.5994408894501775,4.923122954247794,24.23713962264152,1.0709751441041127,3.918113207547169,0.19697738252515973
61,PLSRegression,CHAM810101,0.5994392970335427,4.287353948485998,18.381403879598476,1.3949444543476746,3.342057145638232,0.4842097573957298
254,PLSRegression,KOEP990101,0.5993445583549504,3.0924337275227507,9.563146359120253,2.1656885495422897,2.650650514355337,0.784660638625021
525,PLSRegression,VASM830101,0.5990980923587856,3.6171544554298403,13.083806354435945,1.5571935736488363,2.8375908570057833,0.5802749814572805
231,PLSRegression,KARS160104,0.5990640743092238,3.8402294838098743,14.747362488322652,1.4788008284326468,3.1688300830445733,0.534914732504996
3292,KNeighborsRegressor,RADA880106,0.5989040248401913,5.292177923106075,28.007147169811326,1.101764680261612,4.076603773584906,0.34044789898334005
2292,SVR,AVBF000105,0.5988891357085198,4.99772747096928,24.977279874080992,1.2952899869240677,4.19686483433277,0.4212178809234818
113,PLSRegression,DAWD720101,0.5987730221092266,4.758073899009624,22.63926722843664,1.2191175106235874,4.025751666584926,0.31591398144134586
504,PLSRegression,SNEP660101,0.5987183773322216,3.596222153509928,12.932813777395584,1.3857347670425177,3.0025975551190442,0.5172622954011581
2919,KNeighborsRegressor,CHOP780212,0.5986726315301322,4.28221508541267,18.33736603773584,1.2680299856684745,3.564150943396226,0.39382978770534505
2638,SVR,PALJ810115,0.5985346578091557,4.345634880049728,18.884542510704808,1.3644026625569772,3.4150360463387726,0.453189811402132
3314,KNeighborsRegressor,ROBB760103,0.5983953672447961,3.6976831093751787,13.672860377358491,1.4741140220953146,3.258867924528302,0.536805942822753
435,PLSRegression,QIAN880135,0.5983680599592689,4.3506590527549545,18.92823419331864,1.3558064914109165,3.365239710490111,0.4515583035672378
2712,SVR,RACS820106,0.5983032547587868,4.397493075993215,19.337945353408273,1.3393812290334095,3.3702468519615234,0.4477373948961634
3123,KNeighborsRegressor,MEEJ800102,0.5982572788640111,4.282072324964446,18.33614339622642,1.344268780192467,3.5211320754716984,0.43741064036871347
2942,KNeighborsRegressor,CRAJ730103,0.5981923124658157,4.53568991652515,20.57248301886792,1.3857860932534918,3.793962264150942,0.4802316257075514
126,PLSRegression,FASG760103,0.5981516189348897,3.7764469999151022,14.261551943167778,1.3165145612958375,3.060293664062612,0.41373546585741217
2875,KNeighborsRegressor,BLAS910101,0.5981301837686901,4.74590588207451,22.523622641509434,1.2767243784703561,3.8445283018867924,0.3752045096466853
3369,KNeighborsRegressor,WERD780103,0.5980915630849022,5.082479709747989,25.831599999999998,1.1827353872808917,4.033584905660378,0.39595492214399963
2571,SVR,MONM990201,0.5980546484788054,3.8928518436270707,15.154295476430683,1.2806757866668008,3.29673882958946,0.3857984523710106
3301,KNeighborsRegressor,RICJ880107,0.5980246597531232,4.286865415935008,18.37721509433963,1.312215554232754,3.445660377358492,0.40863981213292844
3395,KNeighborsRegressor,ZIMJ680105,0.5980121416199784,4.911156340799343,24.119456603773585,1.2049716554584435,3.943396226415095,0.3315506364524766
387,PLSRegression,PONP800107,0.5979630899535859,4.0831397268259915,16.67203002878463,1.5241460225373182,3.113275527479371,0.5617270731085936
15,PLSRegression,AURR980112,0.5977889357609598,3.754734570619725,14.09803169580689,1.3975724924362372,3.112240487066621,0.49001939808761064
3374,KNeighborsRegressor,WILM950104,0.5977271023597552,4.58452359616281,21.01785660377358,1.1645443364605317,3.8022641509433965,0.31717745518296103
365,PLSRegression,PALJ810106,0.5976702110906056,4.086694283290038,16.70107016507548,1.4225578228717173,3.4256180085105337,0.4978403173764566
3198,KNeighborsRegressor,PALJ810109,0.597651732415865,4.336443199517493,18.804739622641517,1.2327651739044516,3.4067924528301887,0.33239952930588845
3380,KNeighborsRegressor,WOLS870102,0.5975637534427236,4.891084688896958,23.922709433962257,1.1855206929325361,3.764150943396226,0.29426185895346757
3113,KNeighborsRegressor,LIFS790103,0.5974190580658858,5.537353771654185,30.662286792452832,1.182897438650931,4.4033962264150945,0.30144573308273215
2528,SVR,KUMS000104,0.5973416751094878,3.536724881687555,12.508422888747848,1.414263743920836,2.983483403771835,0.5008700612835539
3014,KNeighborsRegressor,GOLD730102,0.5973230648355339,5.538878028203976,30.679169811320758,1.0568756514592137,4.542641509433962,0.252431483141504
3105,KNeighborsRegressor,LEVM780102,0.597147161688974,5.321053236641203,28.31360754716982,0.9362953602943944,4.176981132075473,0.07544381900432884
82,PLSRegression,CHOP780205,0.5971462834373326,4.191249170453344,17.56656960882584,1.5092832960130365,3.534857554415145,0.5537147587395738
2934,KNeighborsRegressor,CORJ870105,0.5970041521224927,5.488167718433939,30.119984905660385,1.116857575646615,4.360754716981132,0.253001855230233
3269,KNeighborsRegressor,QIAN880139,0.5967289409490693,4.56787634898567,20.86549433962265,1.321720203256653,3.815849056603775,0.41784827495038734
3041,KNeighborsRegressor,JANJ780103,0.5964654704252934,5.1607597802488305,26.63344150943396,1.1370117059822844,4.028301886792452,0.25698422273058197
527,PLSRegression,VASM830103,0.5964156073438174,3.9980923881224,15.984742743962277,1.5330303125794449,3.2079918948142465,0.5868212294885722
3188,KNeighborsRegressor,OOBM850104,0.5963771483287532,4.482281258803251,20.09084528301886,1.1632080274594714,3.621509433962263,0.37748609699216673
2910,KNeighborsRegressor,CHOP780203,0.596284059000428,4.210513346554008,17.728422641509432,1.3588141231457715,3.211320754716981,0.5233928568657354
3018,KNeighborsRegressor,GUOD860101,0.596172363886002,5.153517208920672,26.55873962264151,1.0465597138298364,3.959622641509433,0.19642919117900204
2291,SVR,AVBF000104,0.5960921240630122,4.65251408939107,21.645887351982417,1.261249870591925,3.5780859095799618,0.3673738698160246
3147,KNeighborsRegressor,NADH010105,0.5960552971504564,4.733263264606721,22.403781132075476,1.2444612247735136,4.007924528301888,0.35858849316902164
2920,KNeighborsRegressor,CHOP780213,0.5960387450725134,4.614785098943824,21.296241509433962,1.356608095911888,3.7509433962264147,0.5018772204895685
260,PLSRegression,KUHL950101,0.5959627483578851,3.864582747843187,14.934999814927197,1.4758808198225892,3.264105914359783,0.5417502161622904
212,PLSRegression,JANJ790101,0.5958245992910198,4.176163117455176,17.440338383592934,1.37233883571213,3.312529989212545,0.48409726679410636
2672,SVR,QIAN880108,0.5957574620801379,3.580845930921184,12.8224575809948,1.510111179948578,2.901380539435154,0.5806015287103982
3253,KNeighborsRegressor,QIAN880123,0.5955216216931858,4.741161389444016,22.47861132075471,1.315657479331766,3.8339622641509425,0.4329112041036063
16,PLSRegression,AURR980113,0.5954543531523301,3.1755856603879464,10.08434428646155,1.6410525319264002,2.667070327538868,0.624982772409877
3339,KNeighborsRegressor,SUEM840102,0.5950333012219056,5.017704504110025,25.177358490566036,1.323407181125314,4.2898113207547155,0.43878645250477255
18,PLSRegression,AURR980115,0.5950144717893302,3.504230378265628,12.279630543959664,1.7219941358378819,2.851076890401895,0.6592831142206307
2879,KNeighborsRegressor,BULH740102,0.594956372306414,4.3502739015914775,18.924883018867934,1.3279384144424988,3.3966037735849053,0.4225816496453152
3300,KNeighborsRegressor,RICJ880106,0.594612657205907,4.685500718293839,21.953916981132082,1.3031150067365944,3.791698113207548,0.47244061797830417
3137,KNeighborsRegressor,MONM990201,0.5945650077374258,4.984754114788978,24.84777358490565,1.265637103308364,3.569811320754716,0.365417450054041
319,PLSRegression,NADH010107,0.5944262761596043,3.999107924959581,15.992864195474526,1.4524395454238062,3.2722920980955292,0.5447561092419244
3115,KNeighborsRegressor,MAXF760101,0.5944149939952039,5.003261577720511,25.032626415094338,1.0811589623542304,4.07811320754717,0.22117266994235285
2481,SVR,JOND920102,0.5943864339126417,4.3510941255095394,18.932020089043622,1.3701893391816533,3.375625093837163,0.4655837140142973
266,PLSRegression,LAWE840101,0.594308980951262,4.453316634320234,19.832029045513295,1.3183842436446438,3.7287364036131976,0.46819444112407416
3186,KNeighborsRegressor,OOBM850102,0.5942792925435274,4.311591222266382,18.589818867924517,1.3047943233431663,3.452452830188678,0.47090105188335885
2965,KNeighborsRegressor,FAUJ880105,0.5942709161056143,5.219147620712835,27.239501886792446,1.2501758985917288,4.258867924528301,0.3684058311924203
3121,KNeighborsRegressor,MCMT640101,0.5942218280223741,5.0963531171161645,25.972815094339644,0.9607828700885014,4.06490566037736,0.050246446708342885
3124,KNeighborsRegressor,MEEJ810101,0.5941531452704494,4.75265804477516,22.587758490566046,1.1765046736577163,3.851320754716982,0.2978416590902706
