,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
4205,LEWP710101,_geary_autocorrelation,0.713496588305168,3.169727403695987,10.0471718137413,1.8682504736549743,2.5573077895017837,0.7231616120024214
6994,RICJ880102,_moran_autocorrelation,0.7134574162828413,3.508324281649662,12.308339265212616,1.8681227689877886,3.0281999418437806,0.7246638414803913
6814,RACS820112,_moran_autocorrelation,0.7131967759118629,3.4301793460603713,11.766130346139157,1.8672737218994673,2.808897281688072,0.7141177434332378
5776,PONP800105,_dipeptide_composition,0.7130847576502775,2.798610414597449,7.832220252693306,1.8669091731662437,2.242415379469153,0.7146745078998145
7651,SUYM030101,_dipeptide_composition,0.7130184764005747,2.478347760512174,6.142207622035708,1.8666935700550025,1.9128319804421317,0.7283250879240413
5110,NAKH920105,_conjoint_triad,0.7128738245272105,3.1573986064256903,9.96916595985889,1.8662232981639069,2.5478288041750026,0.7227759882869433
376,AVBF000102,_dipeptide_composition,0.7126962409453015,3.4358207894390205,11.804864497141374,1.865646449036689,2.7699409641231227,0.7132736079472632
1930,FASG760105,_conjoint_triad,0.7126729842874335,3.1913265849852035,10.184565372033322,1.86557094346844,2.6398092830457753,0.7128444695814384
586,BEGF750103,_dipeptide_composition,0.7126319373048275,3.0515881446974245,9.31219020485787,1.8654377018130692,2.358120706901422,0.7145934289354087
10,ANDN920101,_conjoint_triad,0.7125505114276811,3.0107609084374087,9.064681247774852,1.8651734716343418,2.5011886790650504,0.7168186697175176
3634,KARS160115,_moran_autocorrelation,0.7125153480729516,3.229752035087361,10.43129820815095,1.8650593998715372,2.537945662527631,0.7205863442873359
3725,KARS160121,_geary_autocorrelation,0.7125140059282362,3.2133277934105533,10.325475507904734,1.8650550462985096,2.5399826442465643,0.7137666190496137
5135,NAKH920107,_geary_autocorrelation,0.7125005056788678,3.1543867660950435,9.950155870115546,1.8650112566496626,2.749252755838446,0.7125927013864568
5284,OOBM770103,_moran_autocorrelation,0.7124243807781143,3.0390183946100926,9.235632802778506,1.8647643942869756,2.5435401048987796,0.7128006108911751
1009,CHAM830104,_moran_autocorrelation,0.7122437019929904,3.1789022196473047,10.10541932207856,1.8641788705785491,2.5734371340697835,0.713323840952685
1285,CHOP780208,_conjoint_triad,0.7121694876941348,3.124326775562375,9.76141780049599,1.863938524887206,2.595254831573259,0.7142299709308109
